gene_symbol	biotype
ENSMUSG00000141758	lncRNA
ENSMUSG00000141759	lncRNA
ENSMUSG00000141760	lncRNA
ENSMUSG00000141761	lncRNA
ENSMUSG00000141762	lncRNA
ENSMUSG00000141763	lncRNA
ENSMUSG00000141764	lncRNA
ENSMUSG00000141765	lncRNA
ENSMUSG00000141766	lncRNA
ENSMUSG00000141767	lncRNA
ENSMUSG00000141768	lncRNA
ENSMUSG00000141769	lncRNA
ENSMUSG00000141770	lncRNA
ENSMUSG00000141771	lncRNA
ENSMUSG00000141772	lncRNA
ENSMUSG00000141773	lncRNA
ENSMUSG00000141774	lncRNA
ENSMUSG00000141776	lncRNA
ENSMUSG00000141777	lncRNA
ENSMUSG00000141778	lncRNA
ENSMUSG00000141779	lncRNA
ENSMUSG00000141780	lncRNA
ENSMUSG00000141781	lncRNA
ENSMUSG00000141782	lncRNA
ENSMUSG00000141783	lncRNA
ENSMUSG00000141784	lncRNA
ENSMUSG00000141785	lncRNA
ENSMUSG00000141786	lncRNA
ENSMUSG00000141787	lncRNA
ENSMUSG00000141788	lncRNA
ENSMUSG00000141789	lncRNA
ENSMUSG00000141790	lncRNA
ENSMUSG00000141791	lncRNA
ENSMUSG00000141792	lncRNA
ENSMUSG00000141793	lncRNA
ENSMUSG00000141794	lncRNA
ENSMUSG00000141795	lncRNA
ENSMUSG00000141796	lncRNA
ENSMUSG00000141797	lncRNA
ENSMUSG00000141798	lncRNA
ENSMUSG00000141800	lncRNA
ENSMUSG00000141801	lncRNA
ENSMUSG00000141803	lncRNA
ENSMUSG00000141804	lncRNA
ENSMUSG00000141805	lncRNA
ENSMUSG00000141806	lncRNA
ENSMUSG00000141807	lncRNA
ENSMUSG00000141808	lncRNA
ENSMUSG00000141809	lncRNA
ENSMUSG00000141810	lncRNA
ENSMUSG00000141811	lncRNA
ENSMUSG00000141812	lncRNA
ENSMUSG00000141813	lncRNA
ENSMUSG00000141814	lncRNA
ENSMUSG00000141815	lncRNA
ENSMUSG00000141816	lncRNA
ENSMUSG00000141817	lncRNA
ENSMUSG00000141818	lncRNA
ENSMUSG00000141819	lncRNA
ENSMUSG00000141820	lncRNA
ENSMUSG00000141821	lncRNA
ENSMUSG00000141823	lncRNA
ENSMUSG00000141824	lncRNA
ENSMUSG00000141825	lncRNA
ENSMUSG00000141826	lncRNA
ENSMUSG00000141827	lncRNA
ENSMUSG00000141828	lncRNA
ENSMUSG00000141829	lncRNA
ENSMUSG00000141830	lncRNA
ENSMUSG00000141831	lncRNA
ENSMUSG00000141832	lncRNA
ENSMUSG00000141833	lncRNA
ENSMUSG00000141834	lncRNA
ENSMUSG00000141835	lncRNA
ENSMUSG00000141836	lncRNA
ENSMUSG00000141837	lncRNA
ENSMUSG00000141838	lncRNA
ENSMUSG00000141839	lncRNA
ENSMUSG00000141840	lncRNA
ENSMUSG00000141841	lncRNA
ENSMUSG00000141842	lncRNA
ENSMUSG00000141843	lncRNA
ENSMUSG00000141845	lncRNA
ENSMUSG00000141846	lncRNA
ENSMUSG00000141847	lncRNA
ENSMUSG00000141848	lncRNA
ENSMUSG00000141849	lncRNA
ENSMUSG00000141850	lncRNA
ENSMUSG00000141851	lncRNA
ENSMUSG00000141852	lncRNA
ENSMUSG00000141853	lncRNA
ENSMUSG00000141854	lncRNA
ENSMUSG00000141855	lncRNA
ENSMUSG00000141856	lncRNA
ENSMUSG00000141857	lncRNA
ENSMUSG00000141858	lncRNA
ENSMUSG00000141859	lncRNA
ENSMUSG00000141860	lncRNA
ENSMUSG00000141861	lncRNA
ENSMUSG00000141862	lncRNA
ENSMUSG00000141863	lncRNA
ENSMUSG00000141864	lncRNA
ENSMUSG00000141865	lncRNA
ENSMUSG00000141866	lncRNA
ENSMUSG00000141867	lncRNA
ENSMUSG00000141868	lncRNA
ENSMUSG00000141869	lncRNA
ENSMUSG00000141870	lncRNA
ENSMUSG00000141871	lncRNA
ENSMUSG00000141872	lncRNA
ENSMUSG00000141873	lncRNA
ENSMUSG00000141874	lncRNA
ENSMUSG00000141875	lncRNA
ENSMUSG00000141876	lncRNA
ENSMUSG00000141878	lncRNA
ENSMUSG00000141879	lncRNA
ENSMUSG00000141880	lncRNA
ENSMUSG00000141881	lncRNA
ENSMUSG00000141882	lncRNA
ENSMUSG00000141883	lncRNA
ENSMUSG00000141884	lncRNA
ENSMUSG00000141885	lncRNA
ENSMUSG00000141886	lncRNA
ENSMUSG00000141887	lncRNA
ENSMUSG00000141888	lncRNA
ENSMUSG00000141889	lncRNA
ENSMUSG00000141892	lncRNA
ENSMUSG00000141893	lncRNA
ENSMUSG00000141894	lncRNA
ENSMUSG00000141895	lncRNA
ENSMUSG00000141896	lncRNA
ENSMUSG00000141897	lncRNA
ENSMUSG00000141898	lncRNA
ENSMUSG00000141899	lncRNA
ENSMUSG00000141900	lncRNA
ENSMUSG00000141901	lncRNA
ENSMUSG00000141902	lncRNA
ENSMUSG00000141903	lncRNA
ENSMUSG00000141904	lncRNA
ENSMUSG00000141905	lncRNA
ENSMUSG00000141906	lncRNA
ENSMUSG00000141907	lncRNA
ENSMUSG00000141908	lncRNA
ENSMUSG00000141909	lncRNA
ENSMUSG00000141910	lncRNA
ENSMUSG00000141911	lncRNA
ENSMUSG00000141912	lncRNA
ENSMUSG00000141913	lncRNA
ENSMUSG00000141914	lncRNA
ENSMUSG00000141915	lncRNA
ENSMUSG00000141916	lncRNA
ENSMUSG00000141917	lncRNA
ENSMUSG00000141919	lncRNA
ENSMUSG00000141920	lncRNA
ENSMUSG00000141921	lncRNA
ENSMUSG00000141922	lncRNA
ENSMUSG00000141923	lncRNA
ENSMUSG00000141924	lncRNA
ENSMUSG00000141925	lncRNA
ENSMUSG00000141926	lncRNA
ENSMUSG00000141927	lncRNA
ENSMUSG00000141928	lncRNA
ENSMUSG00000141929	lncRNA
ENSMUSG00000141930	lncRNA
ENSMUSG00000141931	lncRNA
ENSMUSG00000141932	lncRNA
ENSMUSG00000141933	lncRNA
ENSMUSG00000141934	lncRNA
ENSMUSG00000141935	lncRNA
ENSMUSG00000141936	lncRNA
ENSMUSG00000141937	lncRNA
ENSMUSG00000141939	lncRNA
ENSMUSG00000141940	lncRNA
ENSMUSG00000141941	lncRNA
ENSMUSG00000141942	lncRNA
ENSMUSG00000141943	lncRNA
ENSMUSG00000141944	lncRNA
ENSMUSG00000141945	lncRNA
ENSMUSG00000141946	lncRNA
ENSMUSG00000141947	lncRNA
ENSMUSG00000141948	lncRNA
ENSMUSG00000141949	lncRNA
ENSMUSG00000141950	lncRNA
ENSMUSG00000141951	lncRNA
ENSMUSG00000141952	lncRNA
ENSMUSG00000141953	lncRNA
ENSMUSG00000141954	lncRNA
ENSMUSG00000141955	lncRNA
ENSMUSG00000141957	lncRNA
ENSMUSG00000141958	lncRNA
ENSMUSG00000141959	lncRNA
ENSMUSG00000141960	lncRNA
ENSMUSG00000141961	lncRNA
ENSMUSG00000141962	lncRNA
ENSMUSG00000141963	lncRNA
ENSMUSG00000141964	lncRNA
ENSMUSG00000141965	lncRNA
ENSMUSG00000141966	lncRNA
ENSMUSG00000141967	lncRNA
ENSMUSG00000141968	lncRNA
ENSMUSG00000141969	lncRNA
ENSMUSG00000141970	lncRNA
ENSMUSG00000141972	lncRNA
ENSMUSG00000141973	lncRNA
ENSMUSG00000141974	lncRNA
ENSMUSG00000141975	lncRNA
ENSMUSG00000141976	lncRNA
ENSMUSG00000141977	lncRNA
ENSMUSG00000141979	lncRNA
ENSMUSG00000141980	lncRNA
ENSMUSG00000141981	lncRNA
ENSMUSG00000141982	lncRNA
ENSMUSG00000141983	lncRNA
ENSMUSG00000141984	lncRNA
ENSMUSG00000141985	lncRNA
ENSMUSG00000141986	lncRNA
ENSMUSG00000141987	lncRNA
ENSMUSG00000141988	lncRNA
ENSMUSG00000141989	lncRNA
ENSMUSG00000141990	lncRNA
ENSMUSG00000141991	lncRNA
ENSMUSG00000141992	lncRNA
ENSMUSG00000141993	lncRNA
ENSMUSG00000141995	lncRNA
ENSMUSG00000141996	lncRNA
ENSMUSG00000141997	lncRNA
ENSMUSG00000141998	lncRNA
ENSMUSG00000141999	lncRNA
ENSMUSG00000142000	lncRNA
ENSMUSG00000142001	lncRNA
ENSMUSG00000142002	lncRNA
ENSMUSG00000142003	lncRNA
ENSMUSG00000142004	lncRNA
ENSMUSG00000142005	lncRNA
ENSMUSG00000142006	lncRNA
ENSMUSG00000142007	lncRNA
ENSMUSG00000142008	lncRNA
ENSMUSG00000142009	lncRNA
ENSMUSG00000142010	lncRNA
ENSMUSG00000142011	lncRNA
ENSMUSG00000142012	lncRNA
ENSMUSG00000142013	lncRNA
ENSMUSG00000142014	lncRNA
ENSMUSG00000142015	lncRNA
ENSMUSG00000142016	lncRNA
ENSMUSG00000142017	lncRNA
ENSMUSG00000142018	lncRNA
ENSMUSG00000142019	lncRNA
ENSMUSG00000142020	lncRNA
ENSMUSG00000142021	lncRNA
ENSMUSG00000142022	lncRNA
ENSMUSG00000142023	lncRNA
ENSMUSG00000142024	lncRNA
ENSMUSG00000142025	lncRNA
ENSMUSG00000142026	lncRNA
ENSMUSG00000142027	lncRNA
ENSMUSG00000142028	lncRNA
ENSMUSG00000142029	lncRNA
ENSMUSG00000142030	lncRNA
ENSMUSG00000142032	lncRNA
ENSMUSG00000142033	lncRNA
ENSMUSG00000142034	lncRNA
ENSMUSG00000142035	lncRNA
ENSMUSG00000142036	lncRNA
ENSMUSG00000142037	lncRNA
ENSMUSG00000142038	lncRNA
ENSMUSG00000142039	lncRNA
ENSMUSG00000142040	lncRNA
ENSMUSG00000142041	lncRNA
ENSMUSG00000142042	lncRNA
ENSMUSG00000142043	lncRNA
ENSMUSG00000142044	lncRNA
ENSMUSG00000142045	lncRNA
ENSMUSG00000142046	lncRNA
ENSMUSG00000142047	lncRNA
ENSMUSG00000142048	lncRNA
ENSMUSG00000142049	lncRNA
ENSMUSG00000142050	lncRNA
ENSMUSG00000142051	lncRNA
ENSMUSG00000142052	lncRNA
ENSMUSG00000142053	lncRNA
ENSMUSG00000142054	lncRNA
ENSMUSG00000142055	lncRNA
ENSMUSG00000142056	lncRNA
ENSMUSG00000142058	lncRNA
ENSMUSG00000142059	lncRNA
ENSMUSG00000142060	lncRNA
ENSMUSG00000142061	lncRNA
ENSMUSG00000142062	lncRNA
ENSMUSG00000142063	lncRNA
ENSMUSG00000142064	lncRNA
ENSMUSG00000142065	lncRNA
ENSMUSG00000142066	lncRNA
ENSMUSG00000142067	lncRNA
ENSMUSG00000142068	lncRNA
ENSMUSG00000142069	lncRNA
ENSMUSG00000142070	lncRNA
ENSMUSG00000142071	lncRNA
ENSMUSG00000142072	lncRNA
ENSMUSG00000142073	lncRNA
ENSMUSG00000142075	lncRNA
ENSMUSG00000142076	lncRNA
ENSMUSG00000142077	lncRNA
ENSMUSG00000142078	lncRNA
ENSMUSG00000142079	lncRNA
ENSMUSG00000142080	lncRNA
ENSMUSG00000142081	lncRNA
ENSMUSG00000142082	lncRNA
ENSMUSG00000142083	lncRNA
ENSMUSG00000142084	lncRNA
ENSMUSG00000142085	lncRNA
ENSMUSG00000142086	lncRNA
ENSMUSG00000142087	lncRNA
ENSMUSG00000142088	lncRNA
ENSMUSG00000142089	lncRNA
ENSMUSG00000142090	lncRNA
ENSMUSG00000142091	lncRNA
ENSMUSG00000142092	lncRNA
ENSMUSG00000142093	lncRNA
ENSMUSG00000142094	lncRNA
ENSMUSG00000142095	lncRNA
ENSMUSG00000142096	lncRNA
ENSMUSG00000142097	lncRNA
ENSMUSG00000142098	lncRNA
ENSMUSG00000142100	lncRNA
ENSMUSG00000142101	lncRNA
ENSMUSG00000142102	lncRNA
ENSMUSG00000142103	lncRNA
ENSMUSG00000142104	lncRNA
ENSMUSG00000142105	lncRNA
ENSMUSG00000142106	lncRNA
ENSMUSG00000142107	lncRNA
ENSMUSG00000142108	lncRNA
ENSMUSG00000142109	lncRNA
ENSMUSG00000142110	lncRNA
ENSMUSG00000142111	lncRNA
ENSMUSG00000142112	lncRNA
ENSMUSG00000142113	lncRNA
ENSMUSG00000142114	lncRNA
ENSMUSG00000142115	lncRNA
ENSMUSG00000142117	lncRNA
ENSMUSG00000142118	lncRNA
ENSMUSG00000142119	lncRNA
ENSMUSG00000142120	lncRNA
ENSMUSG00000142121	lncRNA
ENSMUSG00000142122	lncRNA
ENSMUSG00000142123	lncRNA
ENSMUSG00000142124	lncRNA
ENSMUSG00000142125	lncRNA
ENSMUSG00000142126	lncRNA
ENSMUSG00000142127	lncRNA
ENSMUSG00000142128	lncRNA
ENSMUSG00000142129	lncRNA
ENSMUSG00000142130	lncRNA
ENSMUSG00000142131	lncRNA
ENSMUSG00000142132	lncRNA
ENSMUSG00000142133	lncRNA
ENSMUSG00000142134	lncRNA
ENSMUSG00000142135	lncRNA
ENSMUSG00000142136	lncRNA
ENSMUSG00000142137	lncRNA
ENSMUSG00000142138	lncRNA
ENSMUSG00000142139	lncRNA
ENSMUSG00000142140	lncRNA
ENSMUSG00000142141	lncRNA
ENSMUSG00000142142	lncRNA
ENSMUSG00000142143	lncRNA
ENSMUSG00000142144	lncRNA
ENSMUSG00000142145	lncRNA
ENSMUSG00000142146	lncRNA
ENSMUSG00000142147	lncRNA
ENSMUSG00000142148	lncRNA
ENSMUSG00000142149	lncRNA
ENSMUSG00000142150	lncRNA
ENSMUSG00000142151	lncRNA
ENSMUSG00000142152	lncRNA
ENSMUSG00000142153	lncRNA
ENSMUSG00000142154	lncRNA
ENSMUSG00000142155	lncRNA
ENSMUSG00000142156	lncRNA
ENSMUSG00000142157	lncRNA
ENSMUSG00000142158	lncRNA
ENSMUSG00000142159	lncRNA
ENSMUSG00000142160	lncRNA
ENSMUSG00000142161	lncRNA
ENSMUSG00000142162	lncRNA
ENSMUSG00000142163	lncRNA
ENSMUSG00000142164	lncRNA
ENSMUSG00000142165	lncRNA
ENSMUSG00000142166	lncRNA
ENSMUSG00000142167	lncRNA
ENSMUSG00000142168	lncRNA
ENSMUSG00000142169	lncRNA
ENSMUSG00000142170	lncRNA
ENSMUSG00000142171	lncRNA
ENSMUSG00000142172	lncRNA
ENSMUSG00000142173	lncRNA
ENSMUSG00000142174	lncRNA
ENSMUSG00000142175	lncRNA
ENSMUSG00000142176	lncRNA
ENSMUSG00000142177	lncRNA
ENSMUSG00000142179	lncRNA
ENSMUSG00000142180	lncRNA
ENSMUSG00000142181	lncRNA
ENSMUSG00000142182	lncRNA
ENSMUSG00000142183	lncRNA
ENSMUSG00000142184	lncRNA
ENSMUSG00000142185	lncRNA
ENSMUSG00000142186	lncRNA
ENSMUSG00000142187	lncRNA
ENSMUSG00000142188	lncRNA
ENSMUSG00000142189	lncRNA
ENSMUSG00000142190	lncRNA
ENSMUSG00000142191	lncRNA
ENSMUSG00000142192	lncRNA
ENSMUSG00000142193	lncRNA
ENSMUSG00000142194	lncRNA
ENSMUSG00000142195	lncRNA
ENSMUSG00000142196	lncRNA
ENSMUSG00000142197	lncRNA
ENSMUSG00000142198	lncRNA
ENSMUSG00000142199	lncRNA
ENSMUSG00000142200	lncRNA
ENSMUSG00000142201	lncRNA
ENSMUSG00000142202	lncRNA
ENSMUSG00000142203	lncRNA
ENSMUSG00000142204	lncRNA
ENSMUSG00000142205	lncRNA
ENSMUSG00000142206	lncRNA
ENSMUSG00000142207	lncRNA
ENSMUSG00000142208	lncRNA
ENSMUSG00000142209	lncRNA
ENSMUSG00000142210	lncRNA
ENSMUSG00000142211	lncRNA
ENSMUSG00000142212	lncRNA
ENSMUSG00000142213	lncRNA
ENSMUSG00000142214	lncRNA
ENSMUSG00000142215	lncRNA
ENSMUSG00000142216	lncRNA
ENSMUSG00000142217	lncRNA
ENSMUSG00000142218	lncRNA
ENSMUSG00000142219	lncRNA
ENSMUSG00000142220	lncRNA
ENSMUSG00000142221	lncRNA
ENSMUSG00000142222	lncRNA
ENSMUSG00000142223	lncRNA
ENSMUSG00000142224	lncRNA
ENSMUSG00000142225	lncRNA
ENSMUSG00000142226	lncRNA
ENSMUSG00000142227	lncRNA
ENSMUSG00000142228	lncRNA
ENSMUSG00000142229	lncRNA
ENSMUSG00000142230	lncRNA
ENSMUSG00000142231	lncRNA
ENSMUSG00000142233	lncRNA
ENSMUSG00000142234	lncRNA
ENSMUSG00000142235	lncRNA
ENSMUSG00000142236	lncRNA
ENSMUSG00000142237	lncRNA
ENSMUSG00000142238	lncRNA
ENSMUSG00000142239	lncRNA
ENSMUSG00000142240	lncRNA
ENSMUSG00000142241	lncRNA
ENSMUSG00000142242	lncRNA
ENSMUSG00000142244	lncRNA
ENSMUSG00000142245	lncRNA
ENSMUSG00000142246	lncRNA
ENSMUSG00000142247	lncRNA
ENSMUSG00000142248	lncRNA
ENSMUSG00000142249	lncRNA
ENSMUSG00000142250	lncRNA
ENSMUSG00000142251	lncRNA
ENSMUSG00000142252	lncRNA
ENSMUSG00000142253	lncRNA
ENSMUSG00000142254	lncRNA
ENSMUSG00000142255	lncRNA
ENSMUSG00000142256	lncRNA
ENSMUSG00000142257	lncRNA
ENSMUSG00000142258	lncRNA
ENSMUSG00000142259	lncRNA
ENSMUSG00000142260	lncRNA
ENSMUSG00000142261	lncRNA
ENSMUSG00000142262	lncRNA
ENSMUSG00000142263	lncRNA
ENSMUSG00000142264	lncRNA
ENSMUSG00000142265	lncRNA
ENSMUSG00000142266	lncRNA
ENSMUSG00000142267	lncRNA
ENSMUSG00000142268	lncRNA
ENSMUSG00000142269	lncRNA
ENSMUSG00000142270	lncRNA
ENSMUSG00000142271	lncRNA
ENSMUSG00000142272	lncRNA
ENSMUSG00000142273	lncRNA
ENSMUSG00000142274	lncRNA
ENSMUSG00000142275	lncRNA
ENSMUSG00000142276	lncRNA
ENSMUSG00000142277	lncRNA
ENSMUSG00000142278	lncRNA
ENSMUSG00000142279	lncRNA
ENSMUSG00000142280	lncRNA
ENSMUSG00000142281	lncRNA
ENSMUSG00000142282	lncRNA
ENSMUSG00000142283	lncRNA
ENSMUSG00000142284	lncRNA
ENSMUSG00000142285	lncRNA
ENSMUSG00000142286	lncRNA
ENSMUSG00000142287	lncRNA
ENSMUSG00000142288	lncRNA
ENSMUSG00000142289	lncRNA
ENSMUSG00000142290	lncRNA
ENSMUSG00000142291	lncRNA
ENSMUSG00000142292	lncRNA
ENSMUSG00000142294	lncRNA
ENSMUSG00000142295	lncRNA
ENSMUSG00000142296	lncRNA
ENSMUSG00000142297	lncRNA
ENSMUSG00000142298	lncRNA
ENSMUSG00000142299	lncRNA
ENSMUSG00000142300	lncRNA
ENSMUSG00000142301	lncRNA
ENSMUSG00000142303	lncRNA
ENSMUSG00000142305	lncRNA
ENSMUSG00000142306	lncRNA
ENSMUSG00000142307	lncRNA
ENSMUSG00000142308	lncRNA
ENSMUSG00000142309	lncRNA
ENSMUSG00000142310	lncRNA
ENSMUSG00000142311	lncRNA
ENSMUSG00000142312	lncRNA
ENSMUSG00000142313	lncRNA
ENSMUSG00000142314	lncRNA
ENSMUSG00000142315	lncRNA
ENSMUSG00000142316	lncRNA
ENSMUSG00000142317	lncRNA
ENSMUSG00000142318	lncRNA
ENSMUSG00000142320	lncRNA
ENSMUSG00000142321	lncRNA
ENSMUSG00000142322	lncRNA
ENSMUSG00000142324	lncRNA
ENSMUSG00000142325	lncRNA
ENSMUSG00000142326	lncRNA
ENSMUSG00000142327	lncRNA
ENSMUSG00000142328	lncRNA
ENSMUSG00000142329	lncRNA
ENSMUSG00000142330	lncRNA
ENSMUSG00000142331	lncRNA
ENSMUSG00000142332	lncRNA
ENSMUSG00000142334	lncRNA
ENSMUSG00000142335	lncRNA
ENSMUSG00000142336	lncRNA
ENSMUSG00000142337	lncRNA
ENSMUSG00000142338	lncRNA
ENSMUSG00000142339	lncRNA
ENSMUSG00000142340	lncRNA
ENSMUSG00000142341	lncRNA
ENSMUSG00000142342	lncRNA
ENSMUSG00000142343	lncRNA
ENSMUSG00000142344	lncRNA
ENSMUSG00000142345	lncRNA
ENSMUSG00000142346	lncRNA
ENSMUSG00000142347	lncRNA
ENSMUSG00000142348	lncRNA
ENSMUSG00000142349	lncRNA
ENSMUSG00000142350	lncRNA
ENSMUSG00000142351	lncRNA
ENSMUSG00000142352	lncRNA
ENSMUSG00000142353	lncRNA
ENSMUSG00000142354	lncRNA
ENSMUSG00000142355	lncRNA
ENSMUSG00000142356	lncRNA
ENSMUSG00000142357	lncRNA
ENSMUSG00000142358	lncRNA
ENSMUSG00000142360	lncRNA
ENSMUSG00000142361	lncRNA
ENSMUSG00000142362	lncRNA
ENSMUSG00000142363	lncRNA
ENSMUSG00000142364	lncRNA
ENSMUSG00000142365	lncRNA
ENSMUSG00000142366	lncRNA
ENSMUSG00000142367	lncRNA
ENSMUSG00000142368	lncRNA
ENSMUSG00000142369	lncRNA
ENSMUSG00000142370	lncRNA
ENSMUSG00000142371	lncRNA
ENSMUSG00000142372	lncRNA
ENSMUSG00000142373	lncRNA
ENSMUSG00000142374	lncRNA
ENSMUSG00000142375	lncRNA
ENSMUSG00000142376	lncRNA
ENSMUSG00000142377	lncRNA
ENSMUSG00000142378	lncRNA
ENSMUSG00000142379	lncRNA
ENSMUSG00000142380	lncRNA
ENSMUSG00000142381	lncRNA
ENSMUSG00000142382	lncRNA
ENSMUSG00000142383	lncRNA
ENSMUSG00000142384	lncRNA
ENSMUSG00000142385	lncRNA
ENSMUSG00000142386	lncRNA
ENSMUSG00000142387	lncRNA
ENSMUSG00000142388	lncRNA
ENSMUSG00000142389	lncRNA
ENSMUSG00000142390	lncRNA
ENSMUSG00000142391	lncRNA
ENSMUSG00000142392	lncRNA
ENSMUSG00000142393	lncRNA
ENSMUSG00000142394	lncRNA
ENSMUSG00000142395	lncRNA
ENSMUSG00000142396	lncRNA
ENSMUSG00000142397	lncRNA
ENSMUSG00000142398	lncRNA
ENSMUSG00000142399	lncRNA
ENSMUSG00000142400	lncRNA
ENSMUSG00000142401	lncRNA
ENSMUSG00000142402	lncRNA
ENSMUSG00000142403	lncRNA
ENSMUSG00000142404	lncRNA
ENSMUSG00000142405	lncRNA
ENSMUSG00000142406	lncRNA
ENSMUSG00000142407	lncRNA
ENSMUSG00000142408	lncRNA
ENSMUSG00000142409	lncRNA
ENSMUSG00000142410	lncRNA
ENSMUSG00000142411	lncRNA
ENSMUSG00000142412	lncRNA
ENSMUSG00000142413	lncRNA
ENSMUSG00000142414	lncRNA
ENSMUSG00000142415	lncRNA
ENSMUSG00000142416	lncRNA
ENSMUSG00000142417	lncRNA
ENSMUSG00000142418	lncRNA
ENSMUSG00000142419	lncRNA
ENSMUSG00000142420	lncRNA
ENSMUSG00000142421	lncRNA
ENSMUSG00000142422	lncRNA
ENSMUSG00000142423	lncRNA
ENSMUSG00000142424	lncRNA
ENSMUSG00000142425	lncRNA
ENSMUSG00000142426	lncRNA
ENSMUSG00000142427	lncRNA
ENSMUSG00000142428	lncRNA
ENSMUSG00000142429	lncRNA
ENSMUSG00000142430	lncRNA
ENSMUSG00000142431	lncRNA
ENSMUSG00000142432	lncRNA
ENSMUSG00000142433	lncRNA
ENSMUSG00000142434	lncRNA
ENSMUSG00000142435	lncRNA
ENSMUSG00000142436	lncRNA
ENSMUSG00000142437	lncRNA
ENSMUSG00000142438	lncRNA
ENSMUSG00000142440	lncRNA
ENSMUSG00000142441	lncRNA
ENSMUSG00000142442	lncRNA
ENSMUSG00000142443	lncRNA
ENSMUSG00000142444	lncRNA
ENSMUSG00000142445	lncRNA
ENSMUSG00000142446	lncRNA
ENSMUSG00000142447	lncRNA
ENSMUSG00000142448	lncRNA
ENSMUSG00000142449	lncRNA
ENSMUSG00000142450	lncRNA
ENSMUSG00000142451	lncRNA
ENSMUSG00000142452	lncRNA
ENSMUSG00000142454	lncRNA
ENSMUSG00000142455	lncRNA
ENSMUSG00000142456	lncRNA
ENSMUSG00000142457	lncRNA
ENSMUSG00000142458	lncRNA
ENSMUSG00000142459	lncRNA
ENSMUSG00000142460	lncRNA
ENSMUSG00000142461	lncRNA
ENSMUSG00000142463	lncRNA
ENSMUSG00000142464	lncRNA
ENSMUSG00000142465	lncRNA
ENSMUSG00000142466	lncRNA
ENSMUSG00000142467	lncRNA
ENSMUSG00000142468	lncRNA
ENSMUSG00000142469	lncRNA
ENSMUSG00000142470	lncRNA
ENSMUSG00000142471	lncRNA
ENSMUSG00000142472	lncRNA
ENSMUSG00000142474	lncRNA
ENSMUSG00000142475	lncRNA
ENSMUSG00000142476	lncRNA
ENSMUSG00000142477	lncRNA
ENSMUSG00000142478	lncRNA
ENSMUSG00000142479	lncRNA
ENSMUSG00000142480	lncRNA
ENSMUSG00000142481	lncRNA
ENSMUSG00000142482	lncRNA
ENSMUSG00000142483	lncRNA
ENSMUSG00000142484	lncRNA
ENSMUSG00000142485	lncRNA
ENSMUSG00000142486	lncRNA
ENSMUSG00000142487	lncRNA
ENSMUSG00000142488	lncRNA
ENSMUSG00000142489	lncRNA
ENSMUSG00000142490	lncRNA
ENSMUSG00000142491	lncRNA
ENSMUSG00000142492	lncRNA
ENSMUSG00000142493	lncRNA
ENSMUSG00000142494	lncRNA
ENSMUSG00000142495	lncRNA
ENSMUSG00000142496	lncRNA
ENSMUSG00000142497	lncRNA
ENSMUSG00000142498	lncRNA
ENSMUSG00000142499	lncRNA
ENSMUSG00000142500	lncRNA
ENSMUSG00000142501	lncRNA
ENSMUSG00000142503	lncRNA
ENSMUSG00000142504	lncRNA
ENSMUSG00000142505	lncRNA
ENSMUSG00000142506	lncRNA
ENSMUSG00000142507	lncRNA
ENSMUSG00000142508	lncRNA
ENSMUSG00000142509	lncRNA
ENSMUSG00000142510	lncRNA
ENSMUSG00000142512	lncRNA
ENSMUSG00000142513	lncRNA
ENSMUSG00000142514	lncRNA
ENSMUSG00000142515	lncRNA
ENSMUSG00000142516	lncRNA
ENSMUSG00000142517	lncRNA
ENSMUSG00000142518	lncRNA
ENSMUSG00000142519	lncRNA
ENSMUSG00000142520	lncRNA
ENSMUSG00000142521	lncRNA
ENSMUSG00000142522	lncRNA
ENSMUSG00000142523	lncRNA
ENSMUSG00000142524	lncRNA
ENSMUSG00000142525	lncRNA
ENSMUSG00000142527	lncRNA
ENSMUSG00000142528	lncRNA
ENSMUSG00000142529	lncRNA
ENSMUSG00000142530	lncRNA
ENSMUSG00000142531	lncRNA
ENSMUSG00000142532	lncRNA
ENSMUSG00000142533	lncRNA
ENSMUSG00000142534	lncRNA
ENSMUSG00000142535	lncRNA
ENSMUSG00000142536	lncRNA
ENSMUSG00000142537	lncRNA
ENSMUSG00000142538	lncRNA
ENSMUSG00000142539	lncRNA
ENSMUSG00000142540	lncRNA
ENSMUSG00000142541	lncRNA
ENSMUSG00000142542	lncRNA
ENSMUSG00000142543	lncRNA
ENSMUSG00000142544	lncRNA
ENSMUSG00000142545	lncRNA
ENSMUSG00000142546	lncRNA
ENSMUSG00000142547	lncRNA
ENSMUSG00000142548	lncRNA
ENSMUSG00000142549	lncRNA
ENSMUSG00000142550	lncRNA
ENSMUSG00000142551	lncRNA
ENSMUSG00000142552	lncRNA
ENSMUSG00000142553	lncRNA
ENSMUSG00000142554	lncRNA
ENSMUSG00000142555	lncRNA
ENSMUSG00000142556	lncRNA
ENSMUSG00000142557	lncRNA
ENSMUSG00000142558	lncRNA
ENSMUSG00000142559	lncRNA
ENSMUSG00000142560	lncRNA
ENSMUSG00000142561	lncRNA
ENSMUSG00000142562	lncRNA
ENSMUSG00000142563	lncRNA
ENSMUSG00000142564	lncRNA
ENSMUSG00000142565	lncRNA
ENSMUSG00000142566	lncRNA
ENSMUSG00000142567	lncRNA
ENSMUSG00000142568	lncRNA
ENSMUSG00000142569	lncRNA
ENSMUSG00000142570	lncRNA
