scope,chromosome,bin_idx,start_bp,end_bp,start_mb,end_mb,region,bin_width_bp,bin_mid_bp,chrom_length_bp,chrom_offset_bp,chrom_center_mb,label,genome_mid_bp,mean_n_variants,sem_n_variants,mean_variants_per_100mb,sem_variants_per_100mb,n_unique_donor_variants,n_stage_timing_donors,bin_size_bp,species,dataset,plot_label,scope_color
Adult-specific,chr15,8,80000001,90000000,80.000001,90.0,chr15:80.0-90.0 Mb,10000000,85000000.5,104043685,2013372444,2065.3942865,15,2098372444.5,7.666666666666667,1.8333333333333333,76.66666666666667,18.333333333333332,7319,9,10000000,Mouse,TabMur,Mouse (TabMur),#7e4314
Adult-specific,chr15,9,90000001,100000000,90.000001,100.0,chr15:90.0-100.0 Mb,10000000,95000000.5,104043685,2013372444,2065.3942865,15,2108372444.5,5.888888888888889,1.0985399962936215,58.888888888888886,10.985399962936215,7319,9,10000000,Mouse,TabMur,Mouse (TabMur),#7e4314
Adult-specific,chr15,10,100000001,104043685,100.000001,104.043685,chr15:100.0-104.0 Mb,4043685,102021843.0,104043685,2013372444,2065.3942865,15,2115394287.0,1.5555555555555556,0.6478835438717001,38.46876192274016,16.02210715898246,7319,9,10000000,Mouse,TabMur,Mouse (TabMur),#7e4314
Adult-specific,chr16,0,1,10000000,1e-06,10.0,chr16:0.0-10.0 Mb,10000000,5000000.5,98207768,2117416129,2166.520013,16,2122416129.5,2.888888888888889,0.5638273091717899,28.88888888888889,5.638273091717899,7319,9,10000000,Mouse,TabMur,Mouse (TabMur),#7e4314
Adult-specific,chr16,1,10000001,20000000,10.000001,20.0,chr16:10.0-20.0 Mb,10000000,15000000.5,98207768,2117416129,2166.520013,16,2132416129.5,5.111111111111111,1.0061539042374907,51.111111111111114,10.061539042374907,7319,9,10000000,Mouse,TabMur,Mouse (TabMur),#7e4314
Adult-specific,chr16,2,20000001,30000000,20.000001,30.0,chr16:20.0-30.0 Mb,10000000,25000000.5,98207768,2117416129,2166.520013,16,2142416129.5,2.888888888888889,0.6961091158967593,28.88888888888889,6.9610911589675935,7319,9,10000000,Mouse,TabMur,Mouse (TabMur),#7e4314
Adult-specific,chr16,3,30000001,40000000,30.000001,40.0,chr16:30.0-40.0 Mb,10000000,35000000.5,98207768,2117416129,2166.520013,16,2152416129.5,7.444444444444445,0.9145598685085737,74.44444444444444,9.145598685085739,7319,9,10000000,Mouse,TabMur,Mouse (TabMur),#7e4314
Adult-specific,chr16,4,40000001,50000000,40.000001,50.0,chr16:40.0-50.0 Mb,10000000,45000000.5,98207768,2117416129,2166.520013,16,2162416129.5,0.5555555555555556,0.2421610524189263,5.555555555555555,2.4216105241892634,7319,9,10000000,Mouse,TabMur,Mouse (TabMur),#7e4314
Adult-specific,chr16,5,50000001,60000000,50.000001,60.0,chr16:50.0-60.0 Mb,10000000,55000000.5,98207768,2117416129,2166.520013,16,2172416129.5,1.8888888888888888,0.26057865332352387,18.88888888888889,2.605786533235239,7319,9,10000000,Mouse,TabMur,Mouse (TabMur),#7e4314
Adult-specific,chr16,6,60000001,70000000,60.000001,70.0,chr16:60.0-70.0 Mb,10000000,65000000.5,98207768,2117416129,2166.520013,16,2182416129.5,0.2222222222222222,0.1469861839480328,2.2222222222222223,1.469861839480328,7319,9,10000000,Mouse,TabMur,Mouse (TabMur),#7e4314
Adult-specific,chr16,7,70000001,80000000,70.000001,80.0,chr16:70.0-80.0 Mb,10000000,75000000.5,98207768,2117416129,2166.520013,16,2192416129.5,0.7777777777777778,0.27777777777777785,7.777777777777778,2.777777777777778,7319,9,10000000,Mouse,TabMur,Mouse (TabMur),#7e4314
Adult-specific,chr16,8,80000001,90000000,80.000001,90.0,chr16:80.0-90.0 Mb,10000000,85000000.5,98207768,2117416129,2166.520013,16,2202416129.5,1.1111111111111112,0.30932024237944566,11.11111111111111,3.0932024237944566,7319,9,10000000,Mouse,TabMur,Mouse (TabMur),#7e4314
Adult-specific,chr16,9,90000001,98207768,90.000001,98.207768,chr16:90.0-98.2 Mb,8207768,94103884.5,98207768,2117416129,2166.520013,16,2211520013.5,0.0,0.0,0.0,0.0,7319,9,10000000,Mouse,TabMur,Mouse (TabMur),#7e4314
Adult-specific,chr17,0,1,10000000,1e-06,10.0,chr17:0.0-10.0 Mb,10000000,5000000.5,94987271,2215623897,2263.1175325,17,2220623897.5,2.0,0.5527707983925666,20.0,5.527707983925667,7319,9,10000000,Mouse,TabMur,Mouse (TabMur),#7e4314
Adult-specific,chr17,1,10000001,20000000,10.000001,20.0,chr17:10.0-20.0 Mb,10000000,15000000.5,94987271,2215623897,2263.1175325,17,2230623897.5,3.3333333333333335,0.5270462766947299,33.333333333333336,5.2704627669473,7319,9,10000000,Mouse,TabMur,Mouse (TabMur),#7e4314
Adult-specific,chr17,2,20000001,30000000,20.000001,30.0,chr17:20.0-30.0 Mb,10000000,25000000.5,94987271,2215623897,2263.1175325,17,2240623897.5,3.7777777777777777,0.6186404847588913,37.77777777777778,6.186404847588914,7319,9,10000000,Mouse,TabMur,Mouse (TabMur),#7e4314
Adult-specific,chr17,3,30000001,40000000,30.000001,40.0,chr17:30.0-40.0 Mb,10000000,35000000.5,94987271,2215623897,2263.1175325,17,2250623897.5,8.88888888888889,1.0198644305936566,88.88888888888889,10.198644305936567,7319,9,10000000,Mouse,TabMur,Mouse (TabMur),#7e4314
Adult-specific,chr17,4,40000001,50000000,40.000001,50.0,chr17:40.0-50.0 Mb,10000000,45000000.5,94987271,2215623897,2263.1175325,17,2260623897.5,2.888888888888889,0.5879447357921314,28.88888888888889,5.879447357921312,7319,9,10000000,Mouse,TabMur,Mouse (TabMur),#7e4314
Adult-specific,chr17,5,50000001,60000000,50.000001,60.0,chr17:50.0-60.0 Mb,10000000,55000000.5,94987271,2215623897,2263.1175325,17,2270623897.5,2.6666666666666665,0.7637626158259735,26.666666666666668,7.6376261582597325,7319,9,10000000,Mouse,TabMur,Mouse (TabMur),#7e4314
Adult-specific,chr17,6,60000001,70000000,60.000001,70.0,chr17:60.0-70.0 Mb,10000000,65000000.5,94987271,2215623897,2263.1175325,17,2280623897.5,2.4444444444444446,0.5555555555555556,24.444444444444443,5.555555555555556,7319,9,10000000,Mouse,TabMur,Mouse (TabMur),#7e4314
Adult-specific,chr17,7,70000001,80000000,70.000001,80.0,chr17:70.0-80.0 Mb,10000000,75000000.5,94987271,2215623897,2263.1175325,17,2290623897.5,2.111111111111111,0.4843221048378526,21.11111111111111,4.843221048378527,7319,9,10000000,Mouse,TabMur,Mouse (TabMur),#7e4314
Adult-specific,chr17,8,80000001,90000000,80.000001,90.0,chr17:80.0-90.0 Mb,10000000,85000000.5,94987271,2215623897,2263.1175325,17,2300623897.5,1.5555555555555556,0.6260793149769248,15.555555555555555,6.260793149769246,7319,9,10000000,Mouse,TabMur,Mouse (TabMur),#7e4314
Adult-specific,chr17,9,90000001,94987271,90.000001,94.987271,chr17:90.0-95.0 Mb,4987271,92493636.0,94987271,2215623897,2263.1175325,17,2308117533.0,0.0,0.0,0.0,0.0,7319,9,10000000,Mouse,TabMur,Mouse (TabMur),#7e4314
Adult-specific,chr18,0,1,10000000,1e-06,10.0,chr18:0.0-10.0 Mb,10000000,5000000.5,90702639,2310611168,2355.9624875,18,2315611168.5,2.2222222222222223,0.759710796176519,22.22222222222222,7.59710796176519,7319,9,10000000,Mouse,TabMur,Mouse (TabMur),#7e4314
Adult-specific,chr18,1,10000001,20000000,10.000001,20.0,chr18:10.0-20.0 Mb,10000000,15000000.5,90702639,2310611168,2355.9624875,18,2325611168.5,1.7777777777777777,0.46481112585226425,17.77777777777778,4.6481112585226425,7319,9,10000000,Mouse,TabMur,Mouse (TabMur),#7e4314
Adult-specific,chr18,2,20000001,30000000,20.000001,30.0,chr18:20.0-30.0 Mb,10000000,25000000.5,90702639,2310611168,2355.9624875,18,2335611168.5,1.2222222222222223,0.46481112585226425,12.222222222222221,4.6481112585226425,7319,9,10000000,Mouse,TabMur,Mouse (TabMur),#7e4314
Adult-specific,chr18,3,30000001,40000000,30.000001,40.0,chr18:30.0-40.0 Mb,10000000,35000000.5,90702639,2310611168,2355.9624875,18,2345611168.5,11.222222222222221,0.7777777777777778,112.22222222222223,7.777777777777778,7319,9,10000000,Mouse,TabMur,Mouse (TabMur),#7e4314
Adult-specific,chr18,4,40000001,50000000,40.000001,50.0,chr18:40.0-50.0 Mb,10000000,45000000.5,90702639,2310611168,2355.9624875,18,2355611168.5,2.111111111111111,0.734930919740164,21.11111111111111,7.349309197401641,7319,9,10000000,Mouse,TabMur,Mouse (TabMur),#7e4314
Adult-specific,chr18,5,50000001,60000000,50.000001,60.0,chr18:50.0-60.0 Mb,10000000,55000000.5,90702639,2310611168,2355.9624875,18,2365611168.5,1.3333333333333333,0.47140452079103173,13.333333333333334,4.714045207910316,7319,9,10000000,Mouse,TabMur,Mouse (TabMur),#7e4314
Adult-specific,chr18,6,60000001,70000000,60.000001,70.0,chr18:60.0-70.0 Mb,10000000,65000000.5,90702639,2310611168,2355.9624875,18,2375611168.5,4.444444444444445,0.7474235581707617,44.44444444444444,7.474235581707617,7319,9,10000000,Mouse,TabMur,Mouse (TabMur),#7e4314
Adult-specific,chr18,7,70000001,80000000,70.000001,80.0,chr18:70.0-80.0 Mb,10000000,75000000.5,90702639,2310611168,2355.9624875,18,2385611168.5,1.0,0.28867513459481287,10.0,2.886751345948129,7319,9,10000000,Mouse,TabMur,Mouse (TabMur),#7e4314
Adult-specific,chr18,8,80000001,90000000,80.000001,90.0,chr18:80.0-90.0 Mb,10000000,85000000.5,90702639,2310611168,2355.9624875,18,2395611168.5,0.0,0.0,0.0,0.0,7319,9,10000000,Mouse,TabMur,Mouse (TabMur),#7e4314
Adult-specific,chr18,9,90000001,90702639,90.000001,90.702639,chr18:90.0-90.7 Mb,702639,90351320.0,90702639,2310611168,2355.9624875,18,2400962488.0,0.0,0.0,0.0,0.0,7319,9,10000000,Mouse,TabMur,Mouse (TabMur),#7e4314
Adult-specific,chr19,0,1,10000000,1e-06,10.0,chr19:0.0-10.0 Mb,10000000,5000000.5,61431566,2401313807,2432.02959,19,2406313807.5,9.11111111111111,1.3379549531991437,91.11111111111111,13.379549531991438,7319,9,10000000,Mouse,TabMur,Mouse (TabMur),#7e4314
Adult-specific,chr19,1,10000001,20000000,10.000001,20.0,chr19:10.0-20.0 Mb,10000000,15000000.5,61431566,2401313807,2432.02959,19,2416313807.5,3.888888888888889,0.8240220541217402,38.888888888888886,8.240220541217404,7319,9,10000000,Mouse,TabMur,Mouse (TabMur),#7e4314
Adult-specific,chr19,2,20000001,30000000,20.000001,30.0,chr19:20.0-30.0 Mb,10000000,25000000.5,61431566,2401313807,2432.02959,19,2426313807.5,1.6666666666666667,0.40824829046386296,16.666666666666668,4.08248290463863,7319,9,10000000,Mouse,TabMur,Mouse (TabMur),#7e4314
Adult-specific,chr19,3,30000001,40000000,30.000001,40.0,chr19:30.0-40.0 Mb,10000000,35000000.5,61431566,2401313807,2432.02959,19,2436313807.5,1.8888888888888888,0.6111111111111112,18.88888888888889,6.111111111111111,7319,9,10000000,Mouse,TabMur,Mouse (TabMur),#7e4314
Adult-specific,chr19,4,40000001,50000000,40.000001,50.0,chr19:40.0-50.0 Mb,10000000,45000000.5,61431566,2401313807,2432.02959,19,2446313807.5,5.555555555555555,1.0686324478706302,55.55555555555556,10.686324478706304,7319,9,10000000,Mouse,TabMur,Mouse (TabMur),#7e4314
Adult-specific,chr19,5,50000001,60000000,50.000001,60.0,chr19:50.0-60.0 Mb,10000000,55000000.5,61431566,2401313807,2432.02959,19,2456313807.5,2.4444444444444446,0.4120110270608701,24.444444444444443,4.120110270608701,7319,9,10000000,Mouse,TabMur,Mouse (TabMur),#7e4314
Adult-specific,chr19,6,60000001,61431566,60.000001,61.431566,chr19:60.0-61.4 Mb,1431566,60715783.5,61431566,2401313807,2432.02959,19,2462029590.5,0.0,0.0,0.0,0.0,7319,9,10000000,Mouse,TabMur,Mouse (TabMur),#7e4314
Adult-specific,chr2,0,1,10000000,1e-06,10.0,chr2:0.0-10.0 Mb,10000000,5000000.5,182113224,195471971,286.528583,2,200471971.5,1.8888888888888888,0.4547418206595806,18.88888888888889,4.547418206595806,7319,9,10000000,Mouse,TabMur,Mouse (TabMur),#7e4314
Adult-specific,chr2,1,10000001,20000000,10.000001,20.0,chr2:10.0-20.0 Mb,10000000,15000000.5,182113224,195471971,286.528583,2,210471971.5,2.888888888888889,0.4230985058813282,28.88888888888889,4.230985058813283,7319,9,10000000,Mouse,TabMur,Mouse (TabMur),#7e4314
Adult-specific,chr2,2,20000001,30000000,20.000001,30.0,chr2:20.0-30.0 Mb,10000000,25000000.5,182113224,195471971,286.528583,2,220471971.5,7.222222222222222,0.8940820521906155,72.22222222222223,8.940820521906156,7319,9,10000000,Mouse,TabMur,Mouse (TabMur),#7e4314
Adult-specific,chr2,3,30000001,40000000,30.000001,40.0,chr2:30.0-40.0 Mb,10000000,35000000.5,182113224,195471971,286.528583,2,230471971.5,9.444444444444445,1.3448576041011338,94.44444444444444,13.448576041011338,7319,9,10000000,Mouse,TabMur,Mouse (TabMur),#7e4314
Adult-specific,chr2,4,40000001,50000000,40.000001,50.0,chr2:40.0-50.0 Mb,10000000,45000000.5,182113224,195471971,286.528583,2,240471971.5,2.111111111111111,1.0061539042374907,21.11111111111111,10.061539042374907,7319,9,10000000,Mouse,TabMur,Mouse (TabMur),#7e4314
Adult-specific,chr2,5,50000001,60000000,50.000001,60.0,chr2:50.0-60.0 Mb,10000000,55000000.5,182113224,195471971,286.528583,2,250471971.5,1.1111111111111112,0.4547418206595805,11.11111111111111,4.547418206595806,7319,9,10000000,Mouse,TabMur,Mouse (TabMur),#7e4314
Adult-specific,chr2,6,60000001,70000000,60.000001,70.0,chr2:60.0-70.0 Mb,10000000,65000000.5,182113224,195471971,286.528583,2,260471971.5,2.7777777777777777,0.6620208493229437,27.77777777777778,6.620208493229437,7319,9,10000000,Mouse,TabMur,Mouse (TabMur),#7e4314
Adult-specific,chr2,7,70000001,80000000,70.000001,80.0,chr2:70.0-80.0 Mb,10000000,75000000.5,182113224,195471971,286.528583,2,270471971.5,2.4444444444444446,0.5555555555555556,24.444444444444443,5.555555555555556,7319,9,10000000,Mouse,TabMur,Mouse (TabMur),#7e4314
Adult-specific,chr2,8,80000001,90000000,80.000001,90.0,chr2:80.0-90.0 Mb,10000000,85000000.5,182113224,195471971,286.528583,2,280471971.5,2.111111111111111,0.35136418446315326,21.11111111111111,3.5136418446315325,7319,9,10000000,Mouse,TabMur,Mouse (TabMur),#7e4314
Adult-specific,chr2,9,90000001,100000000,90.000001,100.0,chr2:90.0-100.0 Mb,10000000,95000000.5,182113224,195471971,286.528583,2,290471971.5,1.2222222222222223,0.3643021402390001,12.222222222222221,3.64302140239,7319,9,10000000,Mouse,TabMur,Mouse (TabMur),#7e4314
Adult-specific,chr2,10,100000001,110000000,100.000001,110.0,chr2:100.0-110.0 Mb,10000000,105000000.5,182113224,195471971,286.528583,2,300471971.5,2.3333333333333335,0.5773502691896258,23.333333333333332,5.773502691896258,7319,9,10000000,Mouse,TabMur,Mouse (TabMur),#7e4314
Adult-specific,chr2,11,110000001,120000000,110.000001,120.0,chr2:110.0-120.0 Mb,10000000,115000000.5,182113224,195471971,286.528583,2,310471971.5,2.3333333333333335,0.28867513459481287,23.333333333333332,2.886751345948129,7319,9,10000000,Mouse,TabMur,Mouse (TabMur),#7e4314
Adult-specific,chr2,12,120000001,130000000,120.000001,130.0,chr2:120.0-130.0 Mb,10000000,125000000.5,182113224,195471971,286.528583,2,320471971.5,5.666666666666667,1.3123346456686351,56.666666666666664,13.123346456686354,7319,9,10000000,Mouse,TabMur,Mouse (TabMur),#7e4314
Adult-specific,chr2,13,130000001,140000000,130.000001,140.0,chr2:130.0-140.0 Mb,10000000,135000000.5,182113224,195471971,286.528583,2,330471971.5,2.888888888888889,0.5121969142940493,28.88888888888889,5.121969142940493,7319,9,10000000,Mouse,TabMur,Mouse (TabMur),#7e4314
Adult-specific,chr2,14,140000001,150000000,140.000001,150.0,chr2:140.0-150.0 Mb,10000000,145000000.5,182113224,195471971,286.528583,2,340471971.5,1.6666666666666667,0.4409585518440984,16.666666666666668,4.409585518440984,7319,9,10000000,Mouse,TabMur,Mouse (TabMur),#7e4314
Adult-specific,chr2,15,150000001,160000000,150.000001,160.0,chr2:150.0-160.0 Mb,10000000,155000000.5,182113224,195471971,286.528583,2,350471971.5,13.555555555555555,1.667592335533737,135.55555555555554,16.67592335533737,7319,9,10000000,Mouse,TabMur,Mouse (TabMur),#7e4314
Adult-specific,chr2,16,160000001,170000000,160.000001,170.0,chr2:160.0-170.0 Mb,10000000,165000000.5,182113224,195471971,286.528583,2,360471971.5,12.11111111111111,1.0061539042374907,121.11111111111111,10.061539042374907,7319,9,10000000,Mouse,TabMur,Mouse (TabMur),#7e4314
Adult-specific,chr2,17,170000001,180000000,170.000001,180.0,chr2:170.0-180.0 Mb,10000000,175000000.5,182113224,195471971,286.528583,2,370471971.5,1.6666666666666667,0.40824829046386296,16.666666666666668,4.08248290463863,7319,9,10000000,Mouse,TabMur,Mouse (TabMur),#7e4314
Adult-specific,chr2,18,180000001,182113224,180.000001,182.113224,chr2:180.0-182.1 Mb,2113224,181056612.5,182113224,195471971,286.528583,2,376528583.5,2.3333333333333335,0.5270462766947299,110.41580700074073,24.940388557707553,7319,9,10000000,Mouse,TabMur,Mouse (TabMur),#7e4314
Adult-specific,chr3,0,1,10000000,1e-06,10.0,chr3:0.0-10.0 Mb,10000000,5000000.5,160039680,377585195,457.605035,3,382585195.5,0.3333333333333333,0.16666666666666666,3.3333333333333335,1.6666666666666667,7319,9,10000000,Mouse,TabMur,Mouse (TabMur),#7e4314
Adult-specific,chr3,1,10000001,20000000,10.000001,20.0,chr3:10.0-20.0 Mb,10000000,15000000.5,160039680,377585195,457.605035,3,392585195.5,0.8888888888888888,0.26057865332352387,8.88888888888889,2.605786533235239,7319,9,10000000,Mouse,TabMur,Mouse (TabMur),#7e4314
Adult-specific,chr3,2,20000001,30000000,20.000001,30.0,chr3:20.0-30.0 Mb,10000000,25000000.5,160039680,377585195,457.605035,3,402585195.5,0.6666666666666666,0.23570226039551587,6.666666666666667,2.3570226039551585,7319,9,10000000,Mouse,TabMur,Mouse (TabMur),#7e4314
Adult-specific,chr3,3,30000001,40000000,30.000001,40.0,chr3:30.0-40.0 Mb,10000000,35000000.5,160039680,377585195,457.605035,3,412585195.5,0.7777777777777778,0.27777777777777785,7.777777777777778,2.777777777777778,7319,9,10000000,Mouse,TabMur,Mouse (TabMur),#7e4314
Adult-specific,chr3,4,40000001,50000000,40.000001,50.0,chr3:40.0-50.0 Mb,10000000,45000000.5,160039680,377585195,457.605035,3,422585195.5,0.1111111111111111,0.1111111111111111,1.1111111111111112,1.1111111111111112,7319,9,10000000,Mouse,TabMur,Mouse (TabMur),#7e4314
Adult-specific,chr3,5,50000001,60000000,50.000001,60.0,chr3:50.0-60.0 Mb,10000000,55000000.5,160039680,377585195,457.605035,3,432585195.5,2.2222222222222223,0.5211573066470477,22.22222222222222,5.211573066470478,7319,9,10000000,Mouse,TabMur,Mouse (TabMur),#7e4314
Adult-specific,chr3,6,60000001,70000000,60.000001,70.0,chr3:60.0-70.0 Mb,10000000,65000000.5,160039680,377585195,457.605035,3,442585195.5,2.6666666666666665,0.6009252125773316,26.666666666666668,6.009252125773315,7319,9,10000000,Mouse,TabMur,Mouse (TabMur),#7e4314
Adult-specific,chr3,7,70000001,80000000,70.000001,80.0,chr3:70.0-80.0 Mb,10000000,75000000.5,160039680,377585195,457.605035,3,452585195.5,0.6666666666666666,0.23570226039551587,6.666666666666667,2.3570226039551585,7319,9,10000000,Mouse,TabMur,Mouse (TabMur),#7e4314
Adult-specific,chr3,8,80000001,90000000,80.000001,90.0,chr3:80.0-90.0 Mb,10000000,85000000.5,160039680,377585195,457.605035,3,462585195.5,5.555555555555555,1.0686324478706302,55.55555555555556,10.686324478706304,7319,9,10000000,Mouse,TabMur,Mouse (TabMur),#7e4314
Adult-specific,chr3,9,90000001,100000000,90.000001,100.0,chr3:90.0-100.0 Mb,10000000,95000000.5,160039680,377585195,457.605035,3,472585195.5,7.333333333333333,1.0137937550497031,73.33333333333333,10.137937550497034,7319,9,10000000,Mouse,TabMur,Mouse (TabMur),#7e4314
Adult-specific,chr3,10,100000001,110000000,100.000001,110.0,chr3:100.0-110.0 Mb,10000000,105000000.5,160039680,377585195,457.605035,3,482585195.5,4.555555555555555,0.8836652066992704,45.55555555555556,8.836652066992704,7319,9,10000000,Mouse,TabMur,Mouse (TabMur),#7e4314
Adult-specific,chr3,11,110000001,120000000,110.000001,120.0,chr3:110.0-120.0 Mb,10000000,115000000.5,160039680,377585195,457.605035,3,492585195.5,2.111111111111111,0.4547418206595806,21.11111111111111,4.547418206595806,7319,9,10000000,Mouse,TabMur,Mouse (TabMur),#7e4314
Adult-specific,chr3,12,120000001,130000000,120.000001,130.0,chr3:120.0-130.0 Mb,10000000,125000000.5,160039680,377585195,457.605035,3,502585195.5,2.3333333333333335,0.5000000000000001,23.333333333333332,4.999999999999999,7319,9,10000000,Mouse,TabMur,Mouse (TabMur),#7e4314
Adult-specific,chr3,13,130000001,140000000,130.000001,140.0,chr3:130.0-140.0 Mb,10000000,135000000.5,160039680,377585195,457.605035,3,512585195.5,2.0,0.40824829046386296,20.0,4.08248290463863,7319,9,10000000,Mouse,TabMur,Mouse (TabMur),#7e4314
Adult-specific,chr3,14,140000001,150000000,140.000001,150.0,chr3:140.0-150.0 Mb,10000000,145000000.5,160039680,377585195,457.605035,3,522585195.5,1.1111111111111112,0.26057865332352387,11.11111111111111,2.605786533235239,7319,9,10000000,Mouse,TabMur,Mouse (TabMur),#7e4314
Adult-specific,chr3,15,150000001,160000000,150.000001,160.0,chr3:150.0-160.0 Mb,10000000,155000000.5,160039680,377585195,457.605035,3,532585195.5,2.2222222222222223,0.3643021402390001,22.22222222222222,3.64302140239,7319,9,10000000,Mouse,TabMur,Mouse (TabMur),#7e4314
Adult-specific,chr3,16,160000001,160039680,160.000001,160.03968,chr3:160.0-160.0 Mb,39680,160019840.5,160039680,377585195,457.605035,3,537605035.5,0.0,0.0,0.0,0.0,7319,9,10000000,Mouse,TabMur,Mouse (TabMur),#7e4314
Adult-specific,chr4,0,1,10000000,1e-06,10.0,chr4:0.0-10.0 Mb,10000000,5000000.5,156508116,537624875,615.878933,4,542624875.5,3.7777777777777777,0.795434503515353,37.77777777777778,7.95434503515353,7319,9,10000000,Mouse,TabMur,Mouse (TabMur),#7e4314
Adult-specific,chr4,1,10000001,20000000,10.000001,20.0,chr4:10.0-20.0 Mb,10000000,15000000.5,156508116,537624875,615.878933,4,552624875.5,1.3333333333333333,0.3333333333333333,13.333333333333334,3.3333333333333335,7319,9,10000000,Mouse,TabMur,Mouse (TabMur),#7e4314
